Invoice_ID,Supplier_ID,Invoice_Amount,Invoice_Date,Due_Date,Payment_Date,Status,Paid_Amount,Outstanding,Unnamed: 9,Name,ABN,Country,Service_Category,Supplier_Type,Terms (Days),Contact_Name,Contact_Email,Duplicate_ABN,Duplicate_Invoice,High_Amount,Risk_Score,Payment_Status,Paid_Late_Flag,Paid_OnTime_Flag,Pending_Flag,Unpaid_NoDue_Flag,Unpaid_LatePayNow_Flag,Unpaid_TodayPayNow_Flag,Unpaid_HighPriority_Flag,Unpaid_Priority_Flag,Unpaid_Flag
1289,9,3928.3,2025-04-18,2025-04-25,,Unpaid,0,"$3,928.30",,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1290,3,9060.88,2025-04-18,2025-04-25,2025-04-22,On Time,"$9,060.88",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1291,84,25110.35,2025-04-18,2025-04-25,2025-04-24,Partially Paid,"$15,000.00","$10,110.35",,"Flores, Long and Jensen",49588879470,AU,Field Technicians,Individual service contractors,7,Michael Whitney,laura09@example.com,0,0,0,0,Partially_Paid,0,0,1,0,0,0,0,0,0
1292,75,6713.24,2025-04-18,2025-05-18,,Unpaid,0,"$6,713.24",,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1293,67,6887.7,2025-04-18,2025-06-17,2025-04-28,On Time,"$6,887.70",$0.00,,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1294,75,6460.29,2025-04-19,2025-05-19,,Unpaid,0,"$6,460.29",,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1295,15,5528.51,2025-04-19,2025-04-26,2025-05-03,Late,"$5,528.51",$0.00,,Nelson PLC,35348740164,AU,Installation,Individual service contractors,7,Gavin Anderson,evan78@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1296,75,6789.26,2025-04-19,2025-05-19,,Unpaid,0,"$6,789.26",,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1297,45,2603.76,2025-04-19,2025-05-19,,Unpaid,0,"$2,603.76",,Landry-Huerta,46474367136,AU,Agricultural Tyres,Supplier Company,30,Laura Haney,andrew64@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1298,20,4391.83,2025-04-19,2025-05-19,,Unpaid,0,"$4,391.83",,Terry-Spencer,36629946804,AU,Paints and Coatings,Supplier Company,30,Jeffrey Carpenter,steven73@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1299,52,7873.47,2025-04-19,2025-05-19,,Unpaid,0,"$7,873.47",,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1300,46,1847.81,2025-04-19,2025-04-26,2025-04-26,On Time,"$1,847.81",$0.00,,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1301,40,6338.59,2025-04-19,2025-04-26,,Unpaid,0,"$6,338.59",,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1302,21,3011.64,2025-04-19,2025-05-19,,Unpaid,0,"$3,011.64",,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1303,81,7875.97,2025-04-19,2025-04-26,,Unpaid,0,"$7,875.97",,Li PLC,53278774701,AU,Electrical Setup,Individual service contractors,7,Kathy Levy,brandywilliams@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1304,18,6470.47,2025-04-19,2025-04-26,2025-05-05,Late,"$6,470.47",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1305,19,4708.05,2025-04-19,2025-04-26,2025-04-29,Late,"$4,708.05",$0.00,,"Hartman, Graham and Joyce",16934060883,AU,Hydraulic Components,Parts Supplier Company,7,Benjamin Beck,cindy14@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1306,9,6166.85,2025-04-19,2025-04-26,2025-04-20,On Time,"$6,166.85",$0.00,,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1307,72,25636.94,2025-04-19,2025-04-26,2025-05-05,Late,"$25,636.94",$0.00,,Mitchell Inc,54156676527,AU,Field Technicians,Individual service contractors,7,Holly Salinas,laurie61@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1308,33,7170.26,2025-04-19,2025-05-19,,Unpaid,0,"$7,170.26",,Lopez-Williams,71167190229,AU,Safety Equipment,Supplier Company,30,Angela Wright,yobrien@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1309,37,1677.41,2025-04-19,2025-04-26,2025-05-06,Late,"$1,677.41",$0.00,,Ruiz Ltd,74296717565,AU,Field Technicians,Individual service contractors,7,Brian Martin,ssteele@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1310,39,5158.39,2025-04-19,2025-04-26,2025-05-04,Late,"$5,158.39",$0.00,,Johnson Ltd,93248086131,AU,Electrical Setup,Individual service contractors,7,Bruce Collier,scantu@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1311,67,4090.26,2025-04-20,2025-06-19,,Unpaid,0,"$4,090.26",,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1312,69,4427.39,2025-04-20,2025-04-27,,Unpaid,0,"$4,427.39",,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1313,69,15800.32,2025-04-20,2025-04-27,2025-04-26,On Time,"$15,800.32",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1314,85,8255.83,2025-04-20,2025-05-20,,Unpaid,0,"$8,255.83",,"Lane, Griffith and Silva",28962309130,AU,Paints and Coatings,Supplier Company,30,Jason Gutierrez,roberthampton@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1315,42,2064.41,2025-04-20,2025-04-27,,Unpaid,0,"$2,064.41",,Martinez PLC,51718702621,AU,Welding,Individual service contractors,7,Wayne Morgan,vsantos@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1316,5,2255.87,2025-04-20,2025-05-20,,Unpaid,0,"$2,255.87",,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1317,52,6416.46,2025-04-20,2025-05-20,,Unpaid,0,"$6,416.46",,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1318,23,8502.07,2025-04-20,2025-04-27,2025-04-24,On Time,"$8,502.07",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1319,29,27545.2,2025-04-20,2025-04-27,2025-04-27,On Time,"$27,545.20",$0.00,,"Boyd, Santos and Gilbert",87769453147,AU,Welding,Individual service contractors,7,John Bishop,frogers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1320,6,3746.09,2025-04-20,2025-05-20,,Unpaid,0,"$3,746.09",,Rice-Maddox,1845146270,AU,Paints and Coatings,Supplier Company,30,Sherri Baker,williamrodriguez@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1321,71,6355.04,2025-04-20,2025-04-27,2025-04-24,On Time,"$6,355.04",$0.00,,Li-Thompson,77221704303,AU,Installation,Individual service contractors,7,Emily Collins,ihays@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1322,71,9858.23,2025-04-20,2025-04-27,2025-04-25,On Time,"$9,858.23",$0.00,,Li-Thompson,77221704303,AU,Installation,Individual service contractors,7,Emily Collins,ihays@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1323,58,9236.79,2025-04-20,2025-05-20,2025-05-04,On Time,"$9,236.79",$0.00,,Saunders LLC,45107622683,AU,Agricultural Tyres,Supplier Company,30,Sandra Drake,sandersjudy@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1324,6,7481.83,2025-04-20,2025-05-20,,Unpaid,0,"$7,481.83",,Rice-Maddox,1845146270,AU,Paints and Coatings,Supplier Company,30,Sherri Baker,williamrodriguez@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1325,52,8997.44,2025-04-20,2025-05-20,,Unpaid,0,"$8,997.44",,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1326,46,1155.59,2025-04-20,2025-04-27,,Unpaid,0,"$1,155.59",,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1327,46,1873.82,2025-04-20,2025-04-27,2025-04-27,On Time,"$1,873.82",$0.00,,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1328,57,6984.7,2025-04-20,2025-04-27,,Unpaid,0,"$6,984.70",,"Williams, Miller and Ramos",67976438156,AU,Installation,Individual service contractors,7,Michael Watkins,brandon69@example.org,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1329,38,6125.34,2025-04-20,2025-04-27,2025-05-06,Late,"$6,125.34",$0.00,,"Johnson, Miller and King",16808760385,AU,Steel and Materials,Parts Supplier Company,7,Kathleen Ramos,harrisandrea@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1330,3,5777.38,2025-04-20,2025-04-27,2025-04-22,On Time,"$5,777.38",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1331,4,7751.08,2025-04-21,2025-04-28,2025-04-25,On Time,"$7,751.08",$0.00,,Mayo-Bowman,83503056413,AU,Welding,Individual service contractors,7,Latoya Robbins,dianafoster@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1332,7,9270.41,2025-04-21,2025-05-21,,Unpaid,0,"$9,270.41",,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1333,17,9443.28,2025-04-21,2025-04-28,2025-04-30,Late,"$9,443.28",$0.00,,"Henson, Russell and Oliver",23226025634,AU,Steel and Materials,Parts Supplier Company,7,Michael Reyes,garrisonjeffrey@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1334,44,6027.63,2025-04-21,2025-05-21,,Unpaid,0,"$6,027.63",,Brooks-Thomas,86922219693,AU,Fabrication Services,Supplier Company,30,Mr. David Little MD,nolansteven@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1335,48,9459.99,2025-04-21,2025-04-28,2025-04-26,On Time,"$9,459.99",$0.00,,"Curry, Baker and James",51370985931,AU,Electrical Setup,Individual service contractors,7,Julie Haynes,cwilson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1336,15,4097.74,2025-04-21,2025-04-28,2025-05-07,Late,"$4,097.74",$0.00,,Nelson PLC,35348740164,AU,Installation,Individual service contractors,7,Gavin Anderson,evan78@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1337,18,4829.23,2025-04-21,2025-04-28,2025-04-27,On Time,"$4,829.23",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1338,16,3986.07,2025-04-21,2025-05-21,,Unpaid,0,"$3,986.07",,Landry Ltd,28059826204,AU,Irrigation Systems,Supplier Company,30,Timothy Stanton,nolanjason@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1339,57,3327.58,2025-04-21,2025-04-28,2025-05-04,Late,"$3,327.58",$0.00,,"Williams, Miller and Ramos",67976438156,AU,Installation,Individual service contractors,7,Michael Watkins,brandon69@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1340,39,7162.61,2025-04-21,2025-04-28,2025-04-29,Late,"$7,162.61",$0.00,,Johnson Ltd,93248086131,AU,Electrical Setup,Individual service contractors,7,Bruce Collier,scantu@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1341,77,2536.5,2025-04-21,2025-04-28,,Unpaid,0,"$2,536.50",,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1342,30,3812.86,2025-04-21,2025-06-20,2025-05-02,On Time,"$3,812.86",$0.00,,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1343,18,7557.89,2025-04-21,2025-04-28,2025-04-27,On Time,"$7,557.89",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1344,77,24820.45,2025-04-21,2025-04-28,2025-04-27,On Time,"$24,820.45",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1345,12,1611.91,2025-04-21,2025-04-28,,Unpaid,0,"$1,611.91",,Phillips Inc,98050097882,AU,Welding,Individual service contractors,7,Jordan York,larsonemma@example.org,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1346,61,8009.21,2025-04-21,2025-04-28,2025-05-06,Late,"$8,009.21",$0.00,,"Cole, Glass and Cunningham",95527177449,AU,Welding,Individual service contractors,7,Jordan Collins,xjohnson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1347,64,7951.61,2025-04-22,2025-04-29,2025-04-30,Late,"$7,951.61",$0.00,,Collins-Douglas,62914865281,AU,Hydraulic Components,Parts Supplier Company,7,Jessica Cox,kyle35@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1348,75,3888.87,2025-04-22,2025-05-22,,Unpaid,0,"$3,888.87",,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1349,71,2628.5,2025-04-22,2025-04-29,,Unpaid,0,"$2,628.50",,Li-Thompson,77221704303,AU,Installation,Individual service contractors,7,Emily Collins,ihays@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1350,22,4116.48,2025-04-22,2025-06-21,,Unpaid,0,"$4,116.48",,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1351,41,2040.91,2025-04-22,2025-04-29,,Unpaid,0,"$2,040.91",,"Washington, Cook and Hines",67533963605,AU,Electrical Parts,Parts Supplier Company,7,Michele Shepherd,ymcneil@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1352,48,5037.64,2025-04-22,2025-04-29,2025-04-24,On Time,"$5,037.64",$0.00,,"Curry, Baker and James",51370985931,AU,Electrical Setup,Individual service contractors,7,Julie Haynes,cwilson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1353,68,1424.47,2025-04-22,2025-05-22,2025-04-28,On Time,"$1,424.47",$0.00,,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1354,34,3765.31,2025-04-22,2025-04-29,2025-05-04,Late,"$3,765.31",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1355,82,7951.4,2025-04-22,2025-05-22,,Unpaid,0,"$7,951.40",,"Chambers, Mitchell and Smith",16245650609,AU,Agricultural Tyres,Supplier Company,30,Heidi Roberts,wgordon@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1356,38,8105.24,2025-04-22,2025-04-29,2025-05-04,Late,"$8,105.24",$0.00,,"Johnson, Miller and King",16808760385,AU,Steel and Materials,Parts Supplier Company,7,Kathleen Ramos,harrisandrea@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1357,75,8252.0,2025-04-22,2025-05-22,2025-05-05,On Time,"$8,252.00",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1358,34,9111.72,2025-04-22,2025-04-29,2025-05-03,Late,"$9,111.72",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1359,30,5808.84,2025-04-22,2025-06-21,,Unpaid,0,"$5,808.84",,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1360,68,1748.31,2025-04-22,2025-05-22,,Unpaid,0,"$1,748.31",,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1361,26,6798.79,2025-04-22,2025-05-22,,Unpaid,0,"$6,798.79",,Gibson LLC,64641708053,AU,Paints and Coatings,Supplier Company,30,Rachael Pearson,herringjames@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1362,24,1336.91,2025-04-22,2025-04-29,2025-04-28,On Time,"$1,336.91",$0.00,,Russell-Daniels,60366909670,AU,Steel and Materials,Parts Supplier Company,7,Elizabeth Price,vmedina@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1363,72,25888.08,2025-04-22,2025-04-29,2025-04-28,Partially Paid,"$10,000.00","$15,888.08",,Mitchell Inc,54156676527,AU,Field Technicians,Individual service contractors,7,Holly Salinas,laurie61@example.com,0,0,0,0,Partially_Paid,0,0,1,0,0,0,0,0,0
1364,26,26544.2,2025-04-22,2025-05-22,,Unpaid,0,"$26,544.20",,Gibson LLC,64641708053,AU,Paints and Coatings,Supplier Company,30,Rachael Pearson,herringjames@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1365,9,2100.04,2025-04-23,2025-04-30,,Unpaid,0,"$2,100.04",,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1366,53,6948.04,2025-04-23,2025-04-30,,Unpaid,0,"$6,948.04",,Vang-Schmidt,78961183673,AU,Hydraulic Components,Parts Supplier Company,7,Ronald Ross,edwardslarry@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1367,29,8251.99,2025-04-23,2025-04-30,2025-04-27,On Time,"$8,251.99",$0.00,,"Boyd, Santos and Gilbert",87769453147,AU,Welding,Individual service contractors,7,John Bishop,frogers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1368,66,1966.42,2025-04-23,2025-04-30,,Unpaid,0,"$1,966.42",,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1369,25,8824.21,2025-04-23,2025-06-22,,Unpaid,0,"$8,824.21",,Robinson-Graham,6562729806,AU,Logistics and Freight,Freight Company,60,Mary Miller,dtaylor@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1370,57,9401.64,2025-04-23,2025-04-30,2025-05-06,Late,"$9,401.64",$0.00,,"Williams, Miller and Ramos",67976438156,AU,Installation,Individual service contractors,7,Michael Watkins,brandon69@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1371,76,9882.43,2025-04-23,2025-04-30,2025-05-06,Late,"$9,882.43",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1372,18,6180.33,2025-04-23,2025-04-30,,Unpaid,0,"$6,180.33",,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1373,81,3357.94,2025-04-23,2025-04-30,,Unpaid,0,"$3,357.94",,Li PLC,53278774701,AU,Electrical Setup,Individual service contractors,7,Kathy Levy,brandywilliams@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1374,7,6176.04,2025-04-23,2025-05-23,,Unpaid,0,"$6,176.04",,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1375,5,5790.39,2025-04-23,2025-05-23,,Unpaid,0,"$5,790.39",,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1376,30,5781.63,2025-04-23,2025-06-22,,Unpaid,0,"$5,781.63",,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1377,21,11699.69,2025-04-23,2025-05-23,,Unpaid,0,"$11,699.69",,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1378,38,2531.81,2025-04-23,2025-04-30,2025-05-02,Late,"$2,531.81",$0.00,,"Johnson, Miller and King",16808760385,AU,Steel and Materials,Parts Supplier Company,7,Kathleen Ramos,harrisandrea@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1379,66,3677.87,2025-04-23,2025-04-30,,Unpaid,0,"$3,677.87",,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1380,79,6245.55,2025-04-23,2025-04-30,2025-05-05,Late,"$6,245.55",$0.00,,"Winters, Morgan and Bradshaw",109439690,AU,Repair and Maintenance,Individual service contractors,7,Mr. Dylan Frye MD,eevans@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1381,63,7389.81,2025-04-24,2025-06-23,,Unpaid,0,"$7,389.81",,Ritter-Warren,92554665905,AU,Logistics and Freight,Freight Company,60,Brandon Gregory,johnathan92@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1382,17,7677.08,2025-04-24,2025-05-01,,Unpaid,0,"$7,677.08",,"Henson, Russell and Oliver",23226025634,AU,Steel and Materials,Parts Supplier Company,7,Michael Reyes,garrisonjeffrey@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1383,7,1643.11,2025-04-24,2025-05-24,,Unpaid,0,"$1,643.11",,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1384,60,6482.82,2025-04-24,2025-05-01,,Unpaid,0,"$6,482.82",,Jones Ltd,18835523124,AU,Steel and Materials,Parts Supplier Company,7,Lance Wolf,thompsonkendra@example.com,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1385,81,8380.02,2025-04-24,2025-05-01,2025-05-01,On Time,"$8,380.02",$0.00,,Li PLC,53278774701,AU,Electrical Setup,Individual service contractors,7,Kathy Levy,brandywilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
1386,82,8738.91,2025-04-24,2025-05-24,,Unpaid,0,"$8,738.91",,"Chambers, Mitchell and Smith",16245650609,AU,Agricultural Tyres,Supplier Company,30,Heidi Roberts,wgordon@example.net,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
1387,60,16563.32,2025-04-24,2025-05-01,2025-05-04,Late,"$16,563.32",$0.00,,Jones Ltd,18835523124,AU,Steel and Materials,Parts Supplier Company,7,Lance Wolf,thompsonkendra@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
1388,34,8297.97,2025-04-24,2025-05-01,,Unpaid,0,"$8,297.97",,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Unpaid_LatePayNow,0,0,0,0,1,0,0,0,0
1389,27,7844.94,2025-04-24,2025-05-01,2025-05-07,Late,"$7,844.94",$0.00,,Caldwell-Elliott,37452991241,AU,Welding,Individual service contractors,7,Tanya Johnston,tsanders@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
